nom_enseigne,longitude,latitude,territoryLabel
LE DRIVE INTERMARCHE,-4.47529,48.41514,OUEST
LE DRIVE INTERMARCHE,2.531244,48.830713,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,-0.89274,47.68921,OUEST
LE DRIVE INTERMARCHE,4.3887561,44.025445,SUD
LE DRIVE INTERMARCHE,-0.88106,47.51939,OUEST
LE DRIVE INTERMARCHE,4.91296,48.03186,EST
LE DRIVE INTERMARCHE,7.1195424,47.8040011,EST
LE DRIVE INTERMARCHE,6.001842,49.2246946,EST
LE DRIVE INTERMARCHE,2.29233,48.531822,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,2.5968769,49.0634078,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,5.0533,47.31334,EST
LE DRIVE INTERMARCHE,3.1882763,50.3675887,NORD
LE DRIVE INTERMARCHE,6.9376526,43.5954042,SUD
LE DRIVE INTERMARCHE,4.589044,48.729773,EST
LE DRIVE INTERMARCHE,4.94674,48.49718,EST
LE DRIVE INTERMARCHE,1.559561,45.157794,SUD
LE DRIVE INTERMARCHE,2.0457,49.43263,NORD
LE DRIVE INTERMARCHE,4.9154076,49.0958946,EST
LE DRIVE INTERMARCHE,-2.75972,48.17778,OUEST
LE DRIVE INTERMARCHE,4.05056,48.30581,EST
LE DRIVE INTERMARCHE,-1.76926,43.34754,SUD
LE DRIVE INTERMARCHE,4.485383,48.8620355,EST
LE DRIVE INTERMARCHE,2.5799693,48.8926191,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,1.2551161,47.9897053,OUEST
LE DRIVE INTERMARCHE,4.40024,45.43871,SUD
LE DRIVE INTERMARCHE,7.3406455,47.8596168,EST
LE DRIVE INTERMARCHE,-1.98916,47.89407,OUEST
LE DRIVE INTERMARCHE,-1.198823,48.068599,OUEST
LE DRIVE INTERMARCHE,5.08029,47.33073,EST
LE DRIVE INTERMARCHE,2.4490961,48.7390985,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,1.6441758,47.7920424,OUEST
LE DRIVE INTERMARCHE,1.312667,45.871206,SUD
LE DRIVE INTERMARCHE,-0.922174,43.530588,SUD
LE DRIVE INTERMARCHE,-0.570868,43.397979,SUD
LE DRIVE INTERMARCHE,2.126537,43.193104,SUD
LE DRIVE INTERMARCHE,-0.34682,43.31906,SUD
LE DRIVE INTERMARCHE,2.13163,49.22692,NORD
LE DRIVE INTERMARCHE,3.38661,43.67996,SUD
LE DRIVE INTERMARCHE,-0.498464,44.896256,SUD
LE DRIVE INTERMARCHE,2.764643,42.628614,SUD
LE DRIVE INTERMARCHE,2.1366275,43.9898683,SUD
LE DRIVE INTERMARCHE,-1.5292952,47.2148967,OUEST
LE DRIVE INTERMARCHE,2.31301,49.00913,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,3.301304,49.847803,NORD
LE DRIVE INTERMARCHE,1.0297168,48.9951805,NORD
LE DRIVE INTERMARCHE,1.8913278,48.8054975,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,2.645024,48.828197,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,3.34539,50.31154,NORD
LE DRIVE INTERMARCHE,2.5940224,47.6778405,OUEST
LE DRIVE INTERMARCHE,3.920847,48.108355,EST
LE DRIVE INTERMARCHE,5.583,45.325309,SUD
LE DRIVE INTERMARCHE,2.35913,49.75179,NORD
LE DRIVE INTERMARCHE,0.714789,49.194242,NORD
LE DRIVE INTERMARCHE,1.2008216,49.3888607,NORD
MONOPRIX CLIQUEZ & RETIREZ,2.30675,48.85512,ILE-DE-FRANCE
MATCH DRIVE,7.946363,49.028916,EST
MATCH DRIVE,1.8830873,49.278492,NORD
MATCH DRIVE,4.7274779,49.7578209,EST
MATCH DRIVE,7.843608,48.677444,EST
MATCH DRIVE,7.4910527,48.8301644,EST
MATCH DRIVE,2.4050804,51.0389779,NORD
MATCH DRIVE,6.7138823,48.8113515,EST
MATCH DRIVE,6.1977613,49.1011034,EST
MATCH DRIVE,5.604306,48.759609,EST
AUCHAN DRIVE,3.9069126,47.4977047,EST
CASINO DRIVE,4.9731952,49.6852688,EST
CASINO DRIVE,6.3370837,46.9100313,EST
CASINO DRIVE,-0.55328,47.45322,OUEST
CASINO DRIVE,4.9202254,44.9430535,SUD
CASINO DRIVE,-3.85443,48.5760096,OUEST
CASINO DRIVE,-4.4660374,48.4082147,OUEST
COURSESU.COM,-1.1877217,47.5306118,OUEST
COURSESU.COM,-1.085485,45.654987,SUD
COURSESU.COM,-1.657194,47.669476,OUEST
COURSESU.COM,3.608161,43.990481,SUD
COURSESU.COM,7.21561,47.90188,EST
COURSESU.COM,6.503213,45.5023732,SUD
COURSESU.COM,1.4144791,43.7209863,SUD
COURSESU.COM,-1.182357,44.749031,SUD
COURSESU.COM,1.6427021,43.0747827,SUD
COURSESU.COM,6.145955,43.219587,SUD
COURSESU.COM,1.361679,47.260664,OUEST
COURSESU.COM,3.0016312,50.3318591,NORD
COURSESU.COM,4.995709,47.34061,EST
COURSESU.COM,1.7266851,47.3462564,OUEST
COURSESU.COM,0.043091,47.891936,OUEST
COURSESU.COM,-2.2037172,48.1913181,OUEST
COURSESU.COM,2.57789,50.804172,NORD
COURSESU.COM,5.40686,47.03496,EST
COURSESU.COM,-0.122227,48.180744,OUEST
COURSESU.COM,7.315102,48.339289,EST
CARREFOUR DRIVE,1.940923,49.660297,NORD
CARREFOUR DRIVE,0.245967,47.91316,OUEST
CARREFOUR DRIVE,1.668975,43.76912,SUD
CARREFOUR DRIVE,5.662901,45.218213,SUD
CARREFOUR DRIVE,1.4248753,46.6408996,OUEST
CARREFOUR DRIVE,2.8604283,49.4687778,NORD
CARREFOUR DRIVE,5.2296784,46.218099,SUD
CARREFOUR DRIVE,0.7617948,47.917353,OUEST
CARREFOUR DRIVE,1.292231,48.894167,NORD
CARREFOUR DRIVE,1.948994,48.767258,ILE-DE-FRANCE
CARREFOUR DRIVE,1.6441851,50.6287234,NORD
CARREFOUR DRIVE,2.2564265,48.1622813,OUEST
CARREFOUR DRIVE,2.3882822,48.5297149,ILE-DE-FRANCE
CARREFOUR DRIVE,1.78613,49.27879,NORD
CARREFOUR DRIVE,6.359981,43.136095,SUD
CARREFOUR DRIVE,1.0536121,46.1305329,SUD
CARREFOUR DRIVE,2.58191,50.34742,NORD
CARREFOUR DRIVE,4.6060744,45.823724,SUD
CARREFOUR DRIVE,5.64541,46.25007,SUD
CARREFOUR DRIVE,2.08411,49.60348,NORD
CARREFOUR DRIVE,-4.4636802,48.4159222,OUEST
CARREFOUR DRIVE,2.4122,48.87956,ILE-DE-FRANCE
CARREFOUR DRIVE,1.41344,45.257988,SUD
CARREFOUR DRIVE,1.97795,50.85502,NORD
CARREFOUR DRIVE,5.570168,47.437704,EST
CARREFOUR DRIVE,3.47159,46.05201,SUD
CARREFOUR DRIVE,-1.7856342,48.2202714,OUEST
CARREFOUR DRIVE,-2.658439,47.630779,OUEST
CARREFOUR DRIVE,1.88679,48.807883,ILE-DE-FRANCE
CARREFOUR DRIVE,7.0502643,43.6455273,SUD
CARREFOUR DRIVE,4.9735469,45.735129,SUD
CARREFOUR DRIVE,2.57293,48.94706,ILE-DE-FRANCE
CARREFOUR DRIVE,6.37259,45.66774,SUD
CARREFOUR DRIVE,1.221275,43.30901,SUD
CARREFOUR DRIVE,-0.1148464,47.2331501,OUEST
E. LECLERC DRIVE,5.4907383,47.0831284,EST
E. LECLERC DRIVE,7.5549433,48.2816043,EST
E. LECLERC DRIVE,3.9602426,49.063636,EST
E. LECLERC DRIVE,5.9183505,46.7462182,EST
LE DRIVE INTERMARCHE,4.34742,45.43497,SUD
LE DRIVE INTERMARCHE,5.5845319,47.4485494,EST
LE DRIVE INTERMARCHE,-2.8222921,48.414788,OUEST
LE DRIVE INTERMARCHE,-0.59669,46.94749,SUD
LE DRIVE INTERMARCHE,2.589582,48.915012,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,3.6449,49.58211,NORD
LE DRIVE INTERMARCHE,1.9453063,48.7541983,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,7.792624,48.827778,EST
LE DRIVE INTERMARCHE,-0.152413,45.478689,SUD
LE DRIVE INTERMARCHE,-3.158578,47.649063,OUEST
LE DRIVE INTERMARCHE,-0.70666,47.81504,OUEST
LE DRIVE INTERMARCHE,2.506022,48.615061,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,0.184908,48.607515,NORD
LE DRIVE INTERMARCHE,1.612749,50.7406642,NORD
LE DRIVE INTERMARCHE,-1.0768873,44.3466567,SUD
LE DRIVE INTERMARCHE,3.9992528,43.6558157,SUD
LE DRIVE INTERMARCHE,1.82883,46.437608,OUEST
LE DRIVE INTERMARCHE,-3.127353,47.759558,OUEST
LE DRIVE INTERMARCHE,6.754392,47.877562,EST
LE DRIVE INTERMARCHE,2.1682763,49.0602924,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,4.4454695,46.7932102,EST
LE DRIVE INTERMARCHE,5.285516,46.27165,SUD
LE DRIVE INTERMARCHE,2.39862,48.28812,OUEST
LE DRIVE INTERMARCHE,5.81443,47.1832,EST
LE DRIVE INTERMARCHE,3.15208,50.67418,NORD
LE DRIVE INTERMARCHE,4.38219,45.63429,SUD
LE DRIVE INTERMARCHE,2.7507779,48.877124,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,1.71262,49.48043,NORD
LE DRIVE INTERMARCHE,4.75342,44.28841,SUD
LE DRIVE INTERMARCHE,-1.51998,47.27098,OUEST
LE DRIVE INTERMARCHE,1.47054,43.656648,SUD
LE DRIVE INTERMARCHE,2.50519,48.8611,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,1.86541,42.966567,SUD
LE DRIVE INTERMARCHE,6.147746,43.124035,SUD
LE DRIVE INTERMARCHE,2.20889,44.71541,SUD
LE DRIVE INTERMARCHE,5.57157,46.67042,EST
LE DRIVE INTERMARCHE,1.380552,44.0217771,SUD
LE DRIVE INTERMARCHE,5.039261,43.791969,SUD
LE DRIVE INTERMARCHE,-0.81112,43.83329,SUD
LE DRIVE INTERMARCHE,5.258786,47.110615,EST
LE DRIVE INTERMARCHE,1.1823281,49.0277405,NORD
LE DRIVE INTERMARCHE,4.8560191,47.0205798,EST
LE DRIVE INTERMARCHE,6.6529942,48.9338621,EST
LE DRIVE INTERMARCHE,2.8722812,50.4038469,NORD
MATCH DRIVE,5.59005,48.758847,EST
MATCH DRIVE,6.19107,49.356942,EST
MATCH DRIVE,7.633895,48.953239,EST
MATCH DRIVE,7.96114,49.02937,EST
MATCH DRIVE,6.29062,48.371515,EST
MATCH DRIVE,6.1693154,49.3648748,EST
AUCHAN DRIVE,0.6950835,47.2438525,OUEST
CASINO DRIVE,4.8673394,45.7369891,SUD
CASINO DRIVE,2.5146192,48.7955919,ILE-DE-FRANCE
CASINO DRIVE,0.280082,48.063307,OUEST
CASINO DRIVE,-0.3708,44.920957,SUD
CASINO DRIVE,-0.027299,49.023347,NORD
CASINO DRIVE,0.887882,44.109352,SUD
CASINO DRIVE,-0.7736968,44.8110235,SUD
CASINO DRIVE,7.106801,43.577047,SUD
CASINO DRIVE,5.059114,46.255182,SUD
CASINO DRIVE,2.8835285,50.4582164,NORD
CASINO DRIVE,5.3625071,43.4149267,SUD
COURSESU.COM,6.77146,47.502,EST
COURSESU.COM,4.947675,43.898882,SUD
COURSESU.COM,0.1045463,49.4907266,NORD
COURSESU.COM,-0.50928,47.44766,OUEST
COURSESU.COM,1.016234,49.483907,NORD
COURSESU.COM,6.82723,47.63506,EST
COURSESU.COM,-0.9351016,48.0656627,OUEST
COURSESU.COM,0.797962,46.793605,SUD
COURSESU.COM,-2.04865,47.2040905,OUEST
COURSESU.COM,-1.0320484,47.5686409,OUEST
COURSESU.COM,5.0557456,44.0007397,SUD
COURSESU.COM,-0.7132743,49.2807493,NORD
COURSESU.COM,1.640377,47.247368,OUEST
COURSESU.COM,1.1694635,45.9212469,SUD
COURSESU.COM,4.01954,49.26161,EST
COURSESU.COM,4.905351,43.877203,SUD
COURSESU.COM,6.831988,47.621828,EST
COURSESU.COM,-0.10846,49.28523,NORD
COURSESU.COM,1.0799151,49.4627351,NORD
COURSESU.COM,-0.3523875,49.1503997,NORD
COURSESU.COM,2.274231,48.8829835,ILE-DE-FRANCE
COURSESU.COM,0.3223244,47.4414182,OUEST
COURSESU.COM,0.3354,47.54165,OUEST
COURSESU.COM,-1.5935349,49.0487813,NORD
COURSESU.COM,-1.5359826,49.3857259,NORD
COURSESU.COM,-0.785396,44.622211,SUD
COURSESU.COM,5.919868,45.589678,SUD
COURSESU.COM,-0.40596,45.28455,SUD
COURSESU.COM,4.811185,43.908735,SUD
COURSESU.COM,1.402277,46.448264,OUEST
MONOPRIX DRIVE,4.85122,45.50378,SUD
CARREFOUR DRIVE,4.7494436,46.9212613,EST
CARREFOUR DRIVE,7.316991,43.997897,SUD
CARREFOUR DRIVE,5.786423,45.8467339,SUD
CARREFOUR DRIVE,0.09697,48.43558,NORD
CARREFOUR DRIVE,-1.77619,46.494885,OUEST
CARREFOUR DRIVE,4.6958828,49.9903047,EST
CARREFOUR DRIVE,2.1014444,47.2155021,OUEST
CARREFOUR DRIVE,3.5261721,49.3389579,NORD
CARREFOUR DRIVE,1.0096883,48.4678819,OUEST
CARREFOUR DRIVE,3.643294,49.562545,NORD
CARREFOUR DRIVE,2.243316,48.925917,ILE-DE-FRANCE
CARREFOUR DRIVE,0.935401,48.958358,NORD
CARREFOUR DRIVE,5.5439115,48.888032,EST
CARREFOUR DRIVE,6.6352487,43.4615129,SUD
CARREFOUR DRIVE,5.22233,43.38841,SUD
CARREFOUR DRIVE,5.2062485,46.1821794,SUD
CARREFOUR DRIVE,7.1326375,43.6416501,SUD
CARREFOUR DRIVE,6.846171,47.649171,EST
CARREFOUR DRIVE,6.93901,43.655441,SUD
CARREFOUR DRIVE,2.694778,48.525491,ILE-DE-FRANCE
CARREFOUR DRIVE,3.1074143,50.4203588,NORD
CARREFOUR DRIVE,-0.311047,43.885596,SUD
CARREFOUR DRIVE,-0.644633,48.5894173,NORD
CARREFOUR DRIVE,6.349571,48.621835,EST
CARREFOUR DRIVE,1.043178,49.471131,NORD
CARREFOUR DRIVE,-0.21802,43.697973,SUD
CARREFOUR DRIVE,-0.61198,43.38537,SUD
CARREFOUR DRIVE,-1.566484,49.198846,NORD
CARREFOUR DRIVE,0.39913,43.52401,SUD
CARREFOUR DRIVE,-4.506792,48.403858,OUEST
CARREFOUR DRIVE,0.0988598,49.4955282,NORD
CARREFOUR DRIVE,5.751297,47.95541,EST
CARREFOUR DRIVE,-1.656268,43.383031,SUD
CARREFOUR DRIVE,2.4129152,51.0360104,NORD
CARREFOUR DRIVE,0.5413073,48.3748067,NORD
CARREFOUR DRIVE,-1.102166,49.319943,NORD
CARREFOUR DRIVE,-0.7493,45.19411,SUD
CARREFOUR DRIVE,-1.2798401,49.5891342,NORD
CARREFOUR DRIVE,4.115831,44.157781,SUD
CARREFOUR DRIVE,3.5532936,48.2377175,EST
CARREFOUR DRIVE,0.4986763,46.559362,SUD
CARREFOUR DRIVE,0.3652694,49.525577,NORD
CARREFOUR DRIVE,0.72259,49.528462,NORD
CARREFOUR DRIVE,2.193424,42.893035,SUD
CARREFOUR DRIVE,5.0364,43.43717,SUD
CARREFOUR DRIVE,4.77336,43.95868,SUD
CARREFOUR DRIVE,6.1153507,49.317961,EST
CARREFOUR DRIVE,6.754156,43.605684,SUD
CARREFOUR DRIVE,2.807373,50.427229,NORD
CARREFOUR DRIVE,6.561564,43.47061,SUD
CARREFOUR DRIVE,7.0041704,48.1831994,EST
CARREFOUR DRIVE,2.8944254,50.5176563,NORD
CARREFOUR DRIVE,-1.54401,49.29019,NORD
CARREFOUR DRIVE,0.10126,49.50565,NORD
CARREFOUR DRIVE,-1.284928,48.617223,NORD
CARREFOUR DRIVE,1.6058507,48.7877121,ILE-DE-FRANCE
CARREFOUR DRIVE,-0.925591,48.292266,OUEST
CARREFOUR DRIVE,1.674953,46.805776,OUEST
CARREFOUR DRIVE,3.4511018,49.4992318,NORD
CARREFOUR DRIVE,2.5839543,50.8049584,NORD
CARREFOUR DRIVE,2.683544,50.515766,NORD
E. LECLERC DRIVE,1.41698,45.45052,SUD
LE DRIVE INTERMARCHE,-1.350027,47.236964,OUEST
LE DRIVE INTERMARCHE,7.379564,48.997627,EST
LE DRIVE INTERMARCHE,3.463988,46.883155,EST
LE DRIVE INTERMARCHE,0.3423935,42.8734702,SUD
LE DRIVE INTERMARCHE,3.56401,50.42435,NORD
LE DRIVE INTERMARCHE,1.314557,44.9747138,SUD
LE DRIVE INTERMARCHE,5.4026381,43.8748915,SUD
LE DRIVE INTERMARCHE,-2.702895,48.281434,OUEST
LE DRIVE INTERMARCHE,0.647922,42.912708,SUD
LE DRIVE INTERMARCHE,3.082988,47.020998,EST
LE DRIVE INTERMARCHE,2.360396,49.869327,NORD
LE DRIVE INTERMARCHE,4.030373,45.211082,SUD
LE DRIVE INTERMARCHE,-0.0460004,44.8525559,SUD
LE DRIVE INTERMARCHE,3.547301,48.7205,EST
LE DRIVE INTERMARCHE,3.507203,50.3836976,NORD
LE DRIVE INTERMARCHE,1.322532,48.473906,OUEST
LE DRIVE INTERMARCHE,-3.164982,48.696448,OUEST
LE DRIVE INTERMARCHE,1.913203,46.320294,SUD
LE DRIVE INTERMARCHE,1.561824,49.9828258,NORD
LE DRIVE INTERMARCHE,2.696922,46.110637,SUD
LE DRIVE INTERMARCHE,-3.83938,48.576481,OUEST
LE DRIVE INTERMARCHE,3.9465779,45.3900897,SUD
LE DRIVE INTERMARCHE,4.1409384,49.1946905,EST
LE DRIVE INTERMARCHE,0.46177,48.27734,OUEST
LE DRIVE INTERMARCHE,-1.75039,48.55172,OUEST
LE DRIVE INTERMARCHE,-0.7238934,43.1232681,SUD
LE DRIVE INTERMARCHE,2.87707,43.82655,SUD
LE DRIVE INTERMARCHE,5.3078775,47.7629738,EST
LE DRIVE INTERMARCHE,1.8884557,47.935739,OUEST
LE DRIVE INTERMARCHE,0.9727118,48.1423774,OUEST
LE DRIVE INTERMARCHE,7.35106,48.08318,EST
LE DRIVE INTERMARCHE,1.1479121,47.6074933,OUEST
LE DRIVE INTERMARCHE,2.4303823,46.186631,SUD
LE DRIVE INTERMARCHE,1.594399,45.9043,SUD
LE DRIVE INTERMARCHE,6.29335,43.327506,SUD
LE DRIVE INTERMARCHE,-2.570295,47.67457,OUEST
LE DRIVE INTERMARCHE,0.731568,45.182216,SUD
LE DRIVE INTERMARCHE,2.24754,48.94087,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,3.760795,45.0731153,SUD
LE DRIVE INTERMARCHE,0.339082,48.033997,OUEST
LE DRIVE INTERMARCHE,0.764855,43.886945,SUD
LE DRIVE INTERMARCHE,0.50559,43.29445,SUD
LE DRIVE INTERMARCHE,3.126549,46.983425,EST
LE DRIVE INTERMARCHE,6.638968,43.461625,SUD
LE DRIVE INTERMARCHE,1.6921288,48.0452998,OUEST
LE DRIVE INTERMARCHE,-0.424733,42.990833,SUD
LE DRIVE INTERMARCHE,1.606767,42.843577,SUD
LE DRIVE INTERMARCHE,-4.423701,47.986402,OUEST
LE DRIVE INTERMARCHE,0.806334,44.395935,SUD
LE DRIVE INTERMARCHE,3.560474,48.585923,EST
LE DRIVE INTERMARCHE,3.25782,46.94002,EST
LE DRIVE INTERMARCHE,3.6798,43.44292,SUD
LE DRIVE INTERMARCHE,2.270975,44.525806,SUD
LE DRIVE INTERMARCHE,5.06214,47.28752,EST
LE DRIVE INTERMARCHE,-1.4807838,43.5303452,SUD
LE DRIVE INTERMARCHE,6.66147,47.921275,EST
LE DRIVE INTERMARCHE,3.4399316,49.5065353,NORD
LE DRIVE INTERMARCHE,0.5230472,44.1122934,SUD
LE DRIVE INTERMARCHE,-2.507196,47.820585,OUEST
LE DRIVE INTERMARCHE,-3.04863,48.77634,OUEST
LE DRIVE INTERMARCHE,2.459145,48.716889,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,5.89659,48.53537,EST
LE DRIVE INTERMARCHE,0.3986834,49.0457361,NORD
LE DRIVE INTERMARCHE,6.655767,43.973301,SUD
LE DRIVE INTERMARCHE,7.18087,47.53411,EST
LE DRIVE INTERMARCHE,1.50945,48.47282,OUEST
LE DRIVE INTERMARCHE,0.6520743,44.0591821,SUD
LE DRIVE INTERMARCHE,6.83399,47.51479,EST
LE DRIVE INTERMARCHE,-3.230618,47.736419,OUEST
LE DRIVE INTERMARCHE,4.08925,48.26712,EST
LE DRIVE INTERMARCHE,2.8817974,47.0084328,OUEST
LE DRIVE INTERMARCHE,3.99356,48.3695,EST
LE DRIVE INTERMARCHE,-0.771459,43.318626,SUD
LE DRIVE INTERMARCHE,-1.13993,43.48385,SUD
LE DRIVE INTERMARCHE,6.128053,43.473194,SUD
LE DRIVE INTERMARCHE,2.032795,44.24023,SUD
LE DRIVE INTERMARCHE,5.3794463,43.2874536,SUD
LE DRIVE INTERMARCHE,0.86032,46.56661,SUD
LE DRIVE INTERMARCHE,4.719187,46.753705,EST
LE DRIVE INTERMARCHE,4.03644,48.26248,EST
LE DRIVE INTERMARCHE,2.9830089,48.7977183,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,1.142552,44.501281,SUD
LE DRIVE INTERMARCHE,2.5213,48.92559,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,-1.646049,46.726735,OUEST
LE DRIVE INTERMARCHE,6.99932,48.67081,EST
LE DRIVE INTERMARCHE,-1.0029129,45.9226451,SUD
LE DRIVE INTERMARCHE,3.11787,45.80707,SUD
LE DRIVE INTERMARCHE,6.554383,43.194763,SUD
LE DRIVE INTERMARCHE,-3.338769,48.569588,OUEST
LE DRIVE INTERMARCHE,-1.43756,48.17961,OUEST
LE DRIVE INTERMARCHE,-0.27903,43.557363,SUD
LE DRIVE INTERMARCHE,0.204432,44.841845,SUD
LE DRIVE INTERMARCHE,-2.083975,47.324764,OUEST
LE DRIVE INTERMARCHE,-4.209966,48.017055,OUEST
LE DRIVE INTERMARCHE,4.483845,44.218631,SUD
LE DRIVE INTERMARCHE,5.434351,43.283621,SUD
LE DRIVE INTERMARCHE,6.89021,48.37794,EST
LE DRIVE INTERMARCHE,0.92646,49.4987,NORD
LE DRIVE INTERMARCHE,3.1885424,46.5324471,SUD
LE DRIVE INTERMARCHE,-0.555846,48.140716,OUEST
LE DRIVE INTERMARCHE,-2.188374,47.1415606,OUEST
LE DRIVE INTERMARCHE,6.482869,47.928046,EST
LE DRIVE INTERMARCHE,4.586512,44.078063,SUD
LE DRIVE INTERMARCHE,5.6441746,49.2167193,EST
LE DRIVE INTERMARCHE,2.144529,48.681922,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,2.6207703,44.9763846,SUD
LE DRIVE INTERMARCHE,-0.565629,44.108541,SUD
LE DRIVE INTERMARCHE,-1.505339,47.953626,OUEST
LE DRIVE INTERMARCHE,3.655808,46.065688,SUD
LE DRIVE INTERMARCHE,5.427758,49.073772,EST
LE DRIVE INTERMARCHE,6.115041,47.312147,EST
LE DRIVE INTERMARCHE,2.396716,48.758887,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,2.444919,50.976519,NORD
LE DRIVE INTERMARCHE,-4.6209906,48.0344063,OUEST
LE DRIVE INTERMARCHE,5.434968,47.804582,EST
LE DRIVE INTERMARCHE,4.302582,45.58372,SUD
LE DRIVE INTERMARCHE,4.89533,44.11565,SUD
LE DRIVE INTERMARCHE,2.938049,43.422509,SUD
MATCH DRIVE,6.928715,49.053314,EST
MATCH DRIVE,7.7830383,48.814847,EST
MATCH DRIVE,3.237058,50.334156,NORD
MATCH DRIVE,7.7653301,48.6118979,EST
MATCH DRIVE,3.164095,50.607115,NORD
MATCH DRIVE,1.6243793,50.5064509,NORD
CASINO DRIVE,2.0055236,43.4627426,SUD
CASINO DRIVE,7.08063,43.61497,SUD
CASINO DRIVE,3.23842,43.354725,SUD
CASINO DRIVE,5.8927006,45.2713718,SUD
CASINO DRIVE,3.03218,42.686079,SUD
CASINO DRIVE,6.976704,43.616417,SUD
CASINO DRIVE,1.4616154,43.587867,SUD
CASINO DRIVE,6.754422,43.437789,SUD
COURSESU.COM,1.5988394,42.8444006,SUD
COURSESU.COM,2.56846,46.88845,OUEST
COURSESU.COM,-0.486688,44.926216,SUD
COURSESU.COM,-1.398326,48.797374,NORD
COURSESU.COM,-1.07674,46.15016,SUD
COURSESU.COM,6.813026,47.447984,EST
COURSESU.COM,5.0604187,45.0454762,SUD
COURSESU.COM,-0.32787,49.17366,NORD
COURSESU.COM,0.226179,44.840971,SUD
COURSESU.COM,1.837936,42.923633,SUD
COURSESU.COM,1.9328197,45.0925508,SUD
COURSESU.COM,-0.78585,44.50122,SUD
COURSESU.COM,4.429795,46.48052,EST
COURSESU.COM,6.097773,45.449487,SUD
COURSESU.COM,3.840838,43.581549,SUD
COURSESU.COM,1.581142,46.439266,OUEST
COURSESU.COM,4.203217,43.782929,SUD
COURSESU.COM,0.871407,46.429271,SUD
COURSESU.COM,-0.315063,43.292249,SUD
COURSESU.COM,5.847205,44.543857,SUD
COURSESU.COM,-1.56046,47.25344,OUEST
CARREFOUR DRIVE,1.535505,48.647992,OUEST
CARREFOUR DRIVE,6.45485,46.3557,SUD
CARREFOUR DRIVE,3.42472,50.442619,NORD
CARREFOUR DRIVE,0.333191,42.827219,SUD
CARREFOUR DRIVE,1.632492,48.267109,OUEST
CARREFOUR DRIVE,-1.4099435,49.6599937,NORD
CARREFOUR DRIVE,0.0754435,48.4187407,NORD
CARREFOUR DRIVE,2.866294,48.976441,ILE-DE-FRANCE
CARREFOUR DRIVE,3.728139,43.559936,SUD
CARREFOUR DRIVE,-2.930367,48.688092,OUEST
CARREFOUR DRIVE,3.4481207,46.1390066,SUD
CARREFOUR DRIVE,0.601096,46.924194,SUD
CARREFOUR DRIVE,1.11481,49.92583,NORD
CARREFOUR DRIVE,-0.667212,44.796059,SUD
CARREFOUR DRIVE,2.799481,49.298414,NORD
CARREFOUR DRIVE,3.7991881,50.2980577,NORD
CARREFOUR DRIVE,4.137891,44.407183,SUD
CARREFOUR DRIVE,3.608562,49.570361,NORD
CARREFOUR DRIVE,5.366568,43.3013956,SUD
CARREFOUR DRIVE,5.00271,45.732694,SUD
CARREFOUR DRIVE,0.08832,43.227774,SUD
CARREFOUR DRIVE,2.053574,47.422389,OUEST
CARREFOUR DRIVE,2.78612,50.291992,NORD
CARREFOUR DRIVE,0.7664452,49.0804114,NORD
CARREFOUR DRIVE,-1.08976,48.58402,NORD
CARREFOUR DRIVE,5.9127107,45.6947325,SUD
CARREFOUR DRIVE,1.588992,50.06301,NORD
CARREFOUR DRIVE,2.07898,48.76672,ILE-DE-FRANCE
CARREFOUR DRIVE,2.7213746,50.4468848,NORD
CARREFOUR DRIVE,3.677032,43.474901,SUD
CARREFOUR DRIVE,4.74127,44.19359,SUD
CARREFOUR DRIVE,6.23635,43.301978,SUD
CARREFOUR DRIVE,0.78571,49.72129,NORD
CARREFOUR DRIVE,-2.760128,48.350382,OUEST
CARREFOUR DRIVE,4.888872,45.759347,SUD
CARREFOUR DRIVE,-0.87644,45.83046,SUD
CARREFOUR DRIVE,3.668794,50.4019925,NORD
CARREFOUR DRIVE,3.022365,50.538115,NORD
CARREFOUR DRIVE,-1.449839,49.040104,NORD
CARREFOUR DRIVE,2.36751,50.99569,NORD
CARREFOUR DRIVE,-1.4790271,49.5109955,NORD
CARREFOUR DRIVE,1.2226148,45.8167641,SUD
CARREFOUR DRIVE,-0.8043832,43.8259685,SUD
CARREFOUR DRIVE,0.055511,43.2353939,SUD
CARREFOUR DRIVE,2.2929025,50.2770813,NORD
